product_name,category,price,quantity_in_stock,quantity_sold,brand,rating,num_of_ratings,date_added,color,revenue
"Air Zoom Pegasus 38 (Gray, EU 39)",Shoes,120.0,214.0,1443.0,Nike,8.75,718.0,2/23/2022,gray,173160.0
Watch Series 7 (Yellow),Watches,399.0,64.0,678.0,Apple,8.75,642.0,8/12/2021,yellow,270522.0
"FC Barcelona Home Jersey (Gray, L)",Clothing,90.0,382.0,1031.0,Nike,8.75,302.0,6/1/2024,gray,92790.0
"Galaxy Tab S8 (128GB, Brown)",Tablets,699.0,0.0,1122.0,Samsung,8.75,488.0,12/29/2025,brown,784278.0
"Galaxy S8 (1TB, Brown)",Smartphones,1100.0,0.0,877.0,Samsung,9.25,169.0,7/15/2020,brown,964700.0
"OLED G1 (55"", Black frame)",TVs,1699.0,0.0,1158.0,LG,9.2,527.0,6/7/2022,black,1967442.0
Strandmon Wing Chair (White),Furniture,349.0,312.0,1229.0,IKEA,8.75,529.0,5/22/2023,white,428921.0
Foodi Grill (Blue),Kitchen,199.99,487.0,1598.0,Ninja,9.0,819.0,9/11/2021,blue,319584.02
Viper Mini (Green),Mice,39.99,0.0,1023.0,Razer,8.75,284.0,5/12/2024,green,40909.770000000004
"Galaxy Z Flip (1TB, Brown)",Smartphones,1699.0,117.0,1196.0,Samsung,8.75,698.0,8/16/2020,brown,2032004.0
"Own the Run Tee (Yellow, XL)",Clothing,30.0,0.0,1225.0,Adidas,8.75,471.0,9/19/2022,yellow,36750.0
Rock-a-Stack (Red),Toys,9.99,0.0,1600.0,Fisher-Price,9.2,717.0,4/16/2024,red,15984.0
"Windrunner Jacket (Brown, XS)",Clothing,120.0,356.0,935.0,Nike,8.5,293.0,9/22/2025,brown,112200.0
Inspire HR (Black),Watches,99.95,328.0,630.0,Fitbit,8.5,592.0,10/21/2023,black,62968.5
Magic Mouse (Orange),Mice,79.0,250.0,1464.0,Apple,8.5,791.0,2/24/2024,orange,115656.0
"MatePad T10 (64GB, Red)",Tablets,180.0,110.0,1030.0,Huawei,7.85,537.0,5/30/2024,red,185400.0
"Yoga 9i (128GB, Brown)",Laptops,1199.0,434.0,646.0,Lenovo,8.95,41.0,12/11/2025,brown,774554.0
"ZenBook Duo 14 (64GB, Green)",Laptops,1500.0,286.0,1217.0,Asus,8.5,774.0,6/26/2024,green,1825500.0
Jenga (Green),Toys,14.99,13.0,903.0,Hasbro,8.75,158.0,4/15/2023,green,13535.97
"RC Elite (Red, EU 42)",Shoes,225.0,257.0,1166.0,New Balance,8.75,456.0,5/11/2025,red,262350.0
Lancehead TE (Purple),Mice,80.0,0.0,1531.0,Razer,8.75,775.0,10/26/2024,purple,122480.0
Food Processor KFP1466 (Brown),Kitchen,299.99,0.0,1366.0,KitchenAid,9.15,545.0,2/7/2021,brown,409786.34
Xbox 360 Elite (Yellow),Gaming Consoles,150.0,0.0,1232.0,Microsoft,7.5,403.0,9/8/2024,yellow,184800.0
Pathfinder PAG240 (Blue),Watches,250.0,0.0,676.0,Casio,8.75,638.0,8/30/2024,blue,169000.0
"3-Stripes Track Jacket (White, XL)",Clothing,65.0,0.0,1070.0,Adidas,8.75,343.0,8/27/2020,white,69550.0
Air Fryer XXL (Gray),Kitchen,249.99,307.0,995.0,Philips,8.75,295.0,7/1/2025,gray,248740.05000000002
Viper Ultimate (Black),Mice,149.99,151.0,896.0,Razer,9.25,44.0,5/3/2020,black,134391.04
"Bravia X85J (75"", Blue frame)",TVs,1699.0,265.0,1189.0,Sony,8.75,691.0,11/22/2025,blue,2020111.0
Duo Nova (Red),Kitchen,99.95,131.0,758.0,Instant Pot,8.75,48.0,7/27/2022,red,75762.1
"Yoga Slim 7 (1TB, Blue)",Laptops,1299.0,0.0,708.0,Lenovo,8.75,172.0,6/26/2025,blue,919692.0
"Surface Go 3 (64GB, Brown)",Tablets,399.99,0.0,1009.0,Microsoft,7.8,579.0,11/23/2020,brown,403589.91000000003
Scrabble (Black),Toys,19.99,0.0,1112.0,Mattel,8.75,358.0,12/14/2023,black,22228.879999999997
G810 Orion Spectrum (Brown),Keyboards,159.99,0.0,1508.0,Logitech,8.75,777.0,11/12/2024,brown,241264.92
Duo Evo Plus (Gray),Kitchen,129.99,,1231.0,Instant Pot,8.7,521.0,3/24/2024,gray,160017.69
"iPhone 13 (512GB, Gray)",Smartphones,1099.0,333.0,814.0,Apple,9.52,34.0,2/25/2022,gray,894586.0
Flashback Portable (Blue),Gaming Consoles,39.99,0.0,958.0,Atari,8.25,12.0,7/9/2022,blue,38310.420000000006
"IdeaPad Duet Chromebook (256GB, Green)",Tablets,299.0,428.0,1405.0,Lenovo,8.5,741.0,5/18/2021,green,420095.0
BlackWidow Elite (Green),Keyboards,129.99,211.0,1046.0,Razer,8.7,332.0,10/14/2021,green,135969.54
"6T (64GB, Purple)",Smartphones,299.0,0.0,1259.0,OnePlus,8.5,627.0,2/21/2025,purple,376441.0
"Real Madrid Home Jersey (Yellow, XS)",Clothing,90.0,130.0,1064.0,Adidas,8.5,413.0,10/13/2025,yellow,95760.0
"MatePad 11 (1TB, Green)",Tablets,899.0,311.0,1325.0,Huawei,8.5,768.0,10/9/2020,green,1191175.0
"Cali (White, EU 40)",Shoes,80.0,149.0,1469.0,Puma,8.5,794.0,6/9/2022,white,117520.0
Bluetooth Mouse (Orange),Mice,29.99,487.0,975.0,Microsoft,8.5,309.0,5/23/2022,blue,29240.25
"Bravia Z9F (50"", Black frame)",TVs,1599.0,0.0,1304.0,Sony,8.75,817.0,2/13/2025,black,2085096.0
"65OLED936 (65"", White frame)",TVs,2800.0,166.0,982.0,Philips,8.5,711.0,7/26/2022,white,2749600.0
Kinetic Sand (Gray),Toys,14.99,0.0,1166.0,Spin Master,8.75,420.0,8/21/2020,gray,17478.34
Nerf Elite 2.0 (Brown),Toys,24.99,244.0,1155.0,Hasbro,8.5,480.0,5/27/2021,brown,28863.449999999997
"iPad Air (2020) (512GB, Purple)",Tablets,749.0,368.0,1400.0,Apple,8.75,785.0,9/2/2023,purple,1048600.0
Naga Trinity (White),Mice,99.99,211.0,1370.0,Razer,8.75,628.0,7/11/2024,white,136986.3
Masters of the Universe He-Man (Green),Toys,34.99,99.0,1031.0,Mattel,9.2,185.0,2/26/2020,green,36074.69
Pro Mouse (Brown),Mice,79.0,138.0,874.0,Apple,8.75,157.0,8/9/2024,brown,69046.0
K60 RGB Pro (Purple),Keyboards,90.0,177.0,932.0,Corsair,8.75,201.0,4/23/2023,purple,83880.0
"Poco F3 (256GB, Black)",Smartphones,299.0,107.0,1310.0,Xiaomi,8.75,585.0,7/14/2020,black,391690.0
Charge 5 (Brown),Watches,129.95,0.0,633.0,Fitbit,8.65,556.0,1/9/2022,brown,82258.34999999999
"Basic Hoodie (White, M)",Clothing,25.0,440.0,644.0,H&M,7.8,170.0,5/14/2023,white,16100.0
"IdeaPad Flex 5 (1TB, Gray)",Laptops,800.0,0.0,708.0,Lenovo,8.75,103.0,2/9/2020,gray,566400.0
"65S535 (75"", Blue frame)",TVs,1299.0,473.0,1107.0,TCL,8.5,630.0,11/28/2023,blue,1437993.0
"Curry Basketball Jersey (Red, XXL)",Clothing,120.0,0.0,1395.0,Under Armour,8.75,633.0,1/8/2023,red,167400.0
"75PML9506 (55"", Purple frame)",TVs,1300.0,0.0,768.0,Philips,8.4,326.0,6/1/2023,purple,998400.0
"VivoBook 15 X512 (1TB, Orange)",Laptops,650.0,0.0,1134.0,Asus,8.3,601.0,4/12/2024,orange,737100.0
Apex 350 (Orange),Keyboards,99.99,0.0,705.0,SteelSeries,8.25,130.0,10/3/2020,orange,70492.95
Prime Wireless (Orange),Mice,129.99,0.0,1344.0,SteelSeries,8.75,619.0,9/6/2025,orange,174706.56
"Workout Plus (Yellow, EU 40)",Shoes,75.0,0.0,1296.0,Reebok,8.3,654.0,10/22/2025,yellow,97200.0
"LinkBuds S (Wireless, Yellow)",Headphones,199.99,137.0,1072.0,Sony,8.75,358.0,4/7/2022,yellow,214389.28
"Essentials Hoodie (Green, M)",Clothing,70.0,0.0,917.0,Adidas,8.5,258.0,9/17/2025,green,64190.0
"Ribcage Straight Ankle (Red, XL)",Clothing,98.0,136.0,1487.0,Levi's,8.75,732.0,6/21/2022,red,145726.0
"VivoBook S15 (256GB, Orange)",Laptops,750.0,0.0,795.0,Asus,8.2,322.0,3/9/2022,orange,596250.0
"FC Barcelona Home Jersey (Orange, M)",Clothing,90.0,0.0,1545.0,Nike,8.75,794.0,4/30/2025,orange,139050.0
"MediaPad M5 (64GB, Black)",Tablets,349.99,255.0,814.0,Huawei,8.25,276.0,10/14/2025,black,284891.86
Watch Series 6 (Orange),Watches,399.0,158.0,714.0,Apple,8.75,741.0,12/18/2023,orange,284886.0
"ThinkPad X1 Yoga (4th Gen) (256GB, White)",Laptops,1200.0,0.0,616.0,Lenovo,8.5,141.0,11/2/2025,white,739200.0
"Yoga Tab 13 (256GB, Gray)",Tablets,679.0,0.0,1132.0,Lenovo,8.3,616.0,6/3/2020,gray,768628.0
"QLED Q80A (65"", Black frame)",TVs,1199.0,114.0,1232.0,Samsung,8.7,682.0,1/17/2025,black,1477168.0
Switch (Black),Gaming Consoles,299.99,420.0,2043.0,Nintendo,9.2,434.0,11/21/2022,black,612879.5700000001
Foodi Grill (Blue),Kitchen,199.99,487.0,1598.0,Ninja,9.0,801.0,9/11/2021,blue,319584.02
Apex M800 (Yellow),Keyboards,199.99,151.0,1310.0,SteelSeries,8.75,590.0,1/9/2024,yellow,261986.90000000002
"AirPods Pro (2nd generation) (Wired, Gray)",Headphones,249.0,0.0,1229.0,Apple,9.4,347.0,10/13/2024,red,306021.0
Watch Ultra (Black),Watches,799.0,0.0,368.0,Apple,9.2,2.0,8/30/2021,black,294032.0
Darcy Sofa (Brown),Furniture,499.99,202.0,1391.0,Ashley Furniture,8.45,807.0,12/18/2023,brown,695486.09
"Alphabounce (Yellow, EU 40)",Shoes,120.0,375.0,1121.0,Adidas,8.5,457.0,7/3/2021,yellow,134520.0
"Linen Blend Shirt (Red, L)",Clothing,35.0,0.0,600.0,H&M,8.25,12.0,5/2/2025,red,21000.0
Xbox One (Gray),Gaming Consoles,299.0,439.0,2216.0,Microsoft,8.5,755.0,1/22/2023,gray,662584.0
Luxe (White),Watches,129.95,329.0,717.0,Fitbit,8.75,691.0,9/17/2020,white,93174.15
Aeron Chair (Black),Furniture,1695.0,459.0,680.0,Herman Miller,9.5,0.0,10/17/2023,black,1152600.0
Havalance Coffee Table (Red),Furniture,350.0,31.0,1193.0,Ashley Furniture,8.5,565.0,6/1/2021,red,417550.0
2-Slice Toaster (Purple),Kitchen,59.99,5.0,1468.0,KitchenAid,8.75,736.0,1/30/2024,purple,88065.32
Fenix 6 (Blue),Watches,399.99,0.0,386.0,Garmin,8.75,95.0,10/28/2024,blue,154396.14
2600 (White),Gaming Consoles,229.99,0.0,1299.0,Atari,8.5,176.0,9/5/2020,white,298757.01
"QLED Q80A (43"", Brown frame)",TVs,799.0,138.0,914.0,Samsung,8.75,308.0,1/11/2025,brown,730286.0
"Gazelle (Brown, EU 39)",Shoes,100.0,192.0,914.0,Adidas,8.5,256.0,7/14/2023,brown,91400.0
G-Shock GA700 (Green),Watches,99.0,0.0,578.0,Casio,8.75,425.0,10/17/2023,green,57222.0
Watch Series 1 (Purple),Watches,199.0,314.0,427.0,Apple,7.8,393.0,1/26/2024,purple,84973.0
"iPad mini (2021) (256GB, Black)",Tablets,599.0,0.0,1292.0,Apple,8.75,629.0,3/6/2025,black,773908.0
Genesis Mini (Gray),Gaming Consoles,79.99,0.0,2014.0,Sega,9.0,450.0,12/26/2022,gray,161099.86
K65 RGB Mini (Blue),Keyboards,109.99,99.0,1521.0,Corsair,8.75,785.0,1/4/2023,blue,167294.78999999998
Classic Brick Set (10717) (Gray),Toys,45.0,0.0,1194.0,LEGO,9.2,327.0,4/7/2020,gray,53730.0
M720 Triathlon (Black),Mice,49.99,181.0,910.0,Logitech,8.75,184.0,11/4/2024,black,45490.9
Strafe RGB MK.2 (Green),Keyboards,159.99,237.0,1458.0,Corsair,8.75,731.0,7/30/2021,green,233265.42
"TUF Gaming A15 (128GB, Green)",Laptops,950.0,0.0,1054.0,Asus,8.5,531.0,6/3/2021,green,1001300.0
"G3 15 (256GB, Yellow)",Laptops,999.0,135.0,516.0,Dell,8.2,95.0,1/6/2022,yellow,515484.0
"Tab M10 FHD Plus (128GB, Gray)",Tablets,230.0,0.0,632.0,Lenovo,8.2,88.0,10/3/2023,gray,145360.0
Apex 7 (Purple),Keyboards,129.99,494.0,1546.0,SteelSeries,9.2,686.0,6/17/2023,purple,200964.54
G213 Prodigy (Green),Keyboards,49.99,0.0,1449.0,Logitech,8.5,750.0,12/19/2024,green,72435.51000000001
"55PUS7956/12 (43"", Purple frame)",TVs,350.0,0.0,891.0,Philips,7.8,475.0,8/2/2022,purple,311850.0
"Noise Cancelling Headphones 700 (Wired, Brown)",Headphones,379.0,358.0,1462.0,Bose,9.2,654.0,6/19/2020,red,554098.0
The Bambino Plus (Orange),Kitchen,499.95,410.0,742.0,Breville,8.75,84.0,9/27/2023,orange,370962.89999999997
"Poco F3 (512GB, White)",Smartphones,400.0,191.0,1317.0,Xiaomi,8.35,745.0,6/20/2022,white,526800.0
"Spectre x360 15 (128GB, Blue)",Laptops,1200.0,327.0,618.0,HP,8.7,81.0,9/28/2025,blue,741600.0
Sensei Ten (Black),Mice,69.99,219.0,1540.0,SteelSeries,9.2,660.0,2/3/2022,black,107784.59999999999
"11T (128GB, Yellow)",Smartphones,299.0,164.0,1401.0,Xiaomi,8.45,773.0,8/18/2022,yellow,418899.0
"iPad Air (2022) (256GB, Blue)",Tablets,749.0,28.0,1101.0,Apple,8.5,521.0,3/23/2023,blue,824649.0
"9 (64GB, White)",Smartphones,399.0,0.0,1263.0,OnePlus,8.75,554.0,5/11/2020,white,503937.0
"XPS 13 (9360) (1TB, Purple)",Laptops,1200.0,290.0,1272.0,Dell,8.7,694.0,9/4/2024,purple,1526400.0
"Powerbeats Pro (Wireless, Purple)",Headphones,199.95,174.0,1205.0,Apple,9.2,364.0,11/23/2023,purple,240939.75
Foodi Smoothie Bowl Maker (Yellow),Kitchen,129.99,234.0,756.0,Ninja,8.65,68.0,12/8/2022,yellow,98272.44
"Stan Smith (Red, EU 46)",Shoes,100.0,331.0,1366.0,Adidas,8.75,616.0,8/8/2024,red,136600.0
"HD 800S (Wireless, Green)",Headphones,1699.0,0.0,906.0,Sennheiser,9.45,239.0,11/4/2021,green,1539294.0
"Curry Basketball Jersey (Black, M)",Clothing,80.0,191.0,1461.0,Under Armour,8.75,686.0,12/31/2023,black,116880.0
13-Cup Food Processor KFP1333 (Green),Kitchen,199.99,0.0,1444.0,KitchenAid,8.75,728.0,10/7/2024,green,288785.56
"Pleated Skirt (Yellow, XXL)",Clothing,29.99,0.0,688.0,H&M,8.4,57.0,9/23/2020,yellow,20633.12
"ThinkBook 15 (128GB, White)",Laptops,649.0,0.0,1091.0,Lenovo,7.8,700.0,8/8/2021,white,708059.0
Creator Expert Taj Mahal (10256) (Orange),Toys,369.99,440.0,1185.0,LEGO,9.2,366.0,12/8/2023,orange,438438.15
Switch Lite (Yellow),Gaming Consoles,199.99,489.0,2202.0,Nintendo,8.75,672.0,1/20/2024,yellow,440377.98000000004
Ebern Designs Convertible Sofa (Red),Furniture,399.99,0.0,1020.0,Wayfair,7.85,577.0,10/31/2025,red,407989.8
All-in-One Media Keyboard (Orange),Keyboards,39.99,0.0,1065.0,Microsoft,8.75,322.0,3/6/2023,orange,42589.35
"Yoga 9i (512GB, White)",Laptops,1400.0,480.0,728.0,Lenovo,8.75,206.0,11/13/2022,white,1019200.0
Dreamcast (Black),Gaming Consoles,150.0,181.0,1949.0,Sega,8.5,583.0,2/22/2020,black,292350.0
ST (Gray),Gaming Consoles,60.0,0.0,856.0,Atari,7.5,165.0,12/16/2021,gray,51360.0
Poäng Armchair (Purple),Furniture,79.0,313.0,918.0,IKEA,8.75,187.0,4/8/2025,purple,72522.0
"Air Max 90 (Red, EU 39)",Shoes,130.0,381.0,1203.0,Nike,8.7,488.0,12/27/2024,red,156390.0
"iPad (2017) (256GB, Orange)",Tablets,649.0,490.0,726.0,Apple,8.5,160.0,9/22/2021,orange,471174.0
13-Cup Food Processor KFP1333 (Gray),Kitchen,199.99,282.0,733.0,KitchenAid,8.75,36.0,6/8/2025,gray,146592.67
"65OLED936 (43"", Yellow frame)",TVs,1200.0,405.0,767.0,Philips,8.75,203.0,5/21/2021,yellow,920400.0
"55OLED806 (65"", Brown frame)",TVs,1800.0,,454.0,Philips,8.75,3.0,8/14/2020,brown,817200.0
"XPS 17 (9700) (256GB, Red)",Laptops,1800.0,451.0,427.0,Dell,8.5,41.0,6/7/2025,red,768600.0
Watch Series 4 (Brown),Watches,299.0,379.0,494.0,Apple,8.75,293.0,9/22/2020,brown,147706.0
"ThinkPad X1 Carbon (7th Gen) (64GB, Black)",Laptops,2000.0,0.0,572.0,Lenovo,8.5,208.0,11/7/2025,black,1144000.0
"Mate 40 (64GB, Brown)",Smartphones,499.0,0.0,838.0,Huawei,8.2,338.0,5/25/2022,brown,418162.0
"501 Original Jeans (White, S)",Clothing,69.99,0.0,1061.0,Levi's,8.25,459.0,12/25/2021,white,74259.39
"P30 (1TB, Green)",Smartphones,699.0,183.0,901.0,Huawei,8.5,367.0,2/22/2025,green,629799.0
Artisan Stand Mixer (Green),Kitchen,399.99,0.0,1506.0,KitchenAid,9.5,606.0,11/18/2025,green,602384.9400000001
Magic Trackpad 2 (Green),Mice,129.0,343.0,1006.0,Apple,9.0,213.0,8/11/2020,green,129774.0
Galaxy Watch 3 (Red),Watches,250.0,101.0,605.0,Samsung,8.5,566.0,4/21/2024,red,151250.0
"Bravia X90J (43"", Purple frame)",TVs,899.0,121.0,615.0,Sony,8.75,24.0,9/2/2020,purple,552885.0
Pax Wardrobe (Purple),Furniture,300.0,0.0,888.0,IKEA,8.5,263.0,10/18/2021,purple,266400.0
"QLED Q70A (43"", Orange frame)",TVs,699.0,0.0,811.0,Samsung,8.5,238.0,1/2/2022,orange,566889.0
The Grind Control (Brown),Kitchen,299.95,0.0,1144.0,Breville,8.75,449.0,11/6/2023,brown,343142.8
"Redmi Note 11 (1TB, Brown)",Smartphones,350.0,88.0,835.0,Xiaomi,8.5,220.0,1/25/2020,red,292250.0
Galaxy Watch (Green),Watches,249.99,230.0,614.0,Samsung,8.7,532.0,8/30/2024,green,153493.86000000002
"574 (Blue, EU 38)",Shoes,85.0,251.0,1188.0,New Balance,8.5,519.0,5/1/2020,blue,100980.0
"iPhone XR (128GB, Brown)",Smartphones,499.0,332.0,698.0,Apple,8.5,113.0,9/26/2024,brown,348302.0
"Bravia A90J (43"", Red frame)",TVs,1299.0,431.0,738.0,Sony,8.75,198.0,9/23/2022,red,958662.0
Mega Drive Mini (Orange),Gaming Consoles,79.99,44.0,1605.0,Sega,8.75,270.0,7/7/2020,orange,128383.95
Foodi Grill (Black),Kitchen,229.99,174.0,969.0,Ninja,9.2,145.0,5/23/2024,black,222860.31
"Redmi Note 10 (64GB, Yellow)",Smartphones,180.0,0.0,738.0,Xiaomi,8.6,75.0,4/12/2022,red,132840.0
Monster Jam RC (Blue),Toys,39.99,488.0,717.0,Spin Master,8.5,56.0,12/6/2020,blue,28672.83
Bluetooth Mouse (Green),Mice,29.99,453.0,1393.0,Microsoft,8.5,710.0,4/9/2020,blue,41776.07
Beginnings TV Stand (White),Furniture,150.0,229.0,722.0,Sauder,8.25,146.0,4/24/2023,white,108300.0
Aerox 3 Wireless (Black),Mice,99.99,0.0,749.0,SteelSeries,8.75,37.0,12/4/2022,black,74892.51
Daily Collection Kettle (Purple),Kitchen,30.0,0.0,1147.0,Philips,8.5,463.0,12/21/2025,purple,34410.0
"Armour Fleece Pants (Orange, M)",Clothing,45.0,148.0,1217.0,Under Armour,8.65,479.0,1/8/2020,orange,54765.0
PlayStation 5 (Black),Gaming Consoles,499.99,417.0,2114.0,Sony,9.3,487.0,4/26/2020,black,1056978.86
Wii (Orange),Gaming Consoles,150.0,0.0,1419.0,Nintendo,8.75,184.0,2/21/2022,orange,212850.0
"Windrunner Jacket (Green, L)",Clothing,120.0,0.0,1392.0,Nike,8.75,666.0,12/12/2021,green,167040.0
"ROG Zephyrus G14 (64GB, Orange)",Laptops,2499.0,,1052.0,Asus,8.75,668.0,7/17/2025,orange,2628948.0
Billy Bookcase (Purple),Furniture,89.0,0.0,1446.0,IKEA,8.45,778.0,11/27/2021,purple,128694.0
"Vanish Woven Pants (Red, XS)",Clothing,60.0,314.0,1200.0,Under Armour,8.35,564.0,1/24/2022,red,72000.0
"Legion 5 (128GB, White)",Laptops,950.0,345.0,1097.0,Lenovo,8.75,508.0,1/15/2024,white,1042150.0
Instinct (Gray),Watches,299.0,0.0,693.0,Garmin,8.75,679.0,5/11/2024,gray,207207.0
"Galaxy Note20 (512GB, Yellow)",Smartphones,999.0,38.0,672.0,Samsung,8.75,91.0,12/18/2024,yellow,671328.0
"7 Pro (256GB, Purple)",Smartphones,599.0,390.0,811.0,OnePlus,8.5,231.0,11/20/2022,purple,485789.0
"Redmi Note 11 (1TB, Gray)",Smartphones,400.0,54.0,854.0,Xiaomi,8.25,332.0,10/21/2021,red,341600.0
Creator Expert Taj Mahal (10256) (White),Toys,369.99,0.0,1475.0,LEGO,9.25,651.0,11/2/2021,white,545735.25
Rival 3 (Yellow),Mice,29.99,0.0,765.0,SteelSeries,8.75,42.0,12/16/2024,yellow,22942.35
Naga Trinity (Brown),Mice,99.99,205.0,1158.0,Razer,8.75,433.0,9/21/2025,brown,115788.42
Magic Mouse (Blue),Mice,79.0,0.0,824.0,Apple,8.5,171.0,9/9/2024,blue,65096.0
"Rival Fleece Hoodie (Gray, M)",Clothing,55.0,153.0,1204.0,Under Armour,8.75,455.0,1/16/2024,gray,66220.0
Forerunner 945 (Orange),Watches,599.99,0.0,500.0,Garmin,8.75,325.0,9/8/2023,orange,299995.0
Viva Collection Juicer (Orange),Kitchen,99.99,390.0,1379.0,Philips,8.45,716.0,8/25/2024,orange,137886.21
"MatePad 11 (128GB, Green)",Tablets,450.0,498.0,865.0,Huawei,8.5,258.0,7/12/2023,green,389250.0
"Galaxy Tab S5e (128GB, Black)",Tablets,450.0,0.0,1018.0,Samsung,8.5,405.0,9/18/2021,black,458100.0
G-Shock Mudmaster (Brown),Watches,350.0,0.0,345.0,Casio,8.75,11.0,2/23/2021,brown,120750.0
Magic Trackpad (Late 2022) (Blue),Mice,149.0,0.0,1106.0,Apple,8.75,390.0,11/25/2023,blue,164794.0
BlackWidow Lite (Purple),Keyboards,89.99,196.0,1136.0,Razer,8.5,471.0,10/9/2025,black,102228.64
Magic Trackpad 2 (Brown),Mice,129.0,452.0,1030.0,Apple,8.75,314.0,9/17/2025,brown,132870.0
"IdeaPad Flex 5 (128GB, Orange)",Laptops,499.0,223.0,661.0,Lenovo,8.2,154.0,11/9/2021,orange,329839.0
Magic Trackpad 2 (Yellow),Mice,129.0,0.0,1050.0,Apple,8.5,383.0,4/15/2023,yellow,135450.0
"MatePad T10 (512GB, Purple)",Tablets,250.0,244.0,884.0,Huawei,7.8,444.0,5/31/2025,purple,221000.0
Versa 3 (Orange),Watches,199.95,435.0,478.0,Fitbit,8.4,323.0,9/2/2025,orange,95576.09999999999
"HD 450BT (Wired, Gray)",Headphones,100.0,156.0,1066.0,Sennheiser,8.75,344.0,2/8/2023,red,106600.0
Hatchimals CollEGGtibles (Gray),Toys,9.99,465.0,1120.0,Spin Master,8.5,438.0,5/27/2024,gray,11188.800000000001
Foodi Multi-Cooker (Green),Kitchen,199.99,392.0,1264.0,Ninja,8.75,537.0,11/10/2025,green,252787.36000000002
G-Shock Rangeman (Red),Watches,300.0,90.0,416.0,Casio,8.75,138.0,12/22/2023,red,124800.0
"SB Icon Hoodie (Black, M)",Clothing,60.0,0.0,785.0,Nike,8.75,62.0,5/8/2024,black,47100.0
Pathfinder PAG240 (Orange),Watches,300.0,360.0,526.0,Casio,8.75,352.0,11/20/2024,orange,157800.0
"4-Series 55S435 (55"", Black frame)",TVs,350.0,0.0,708.0,TCL,8.5,109.0,10/3/2022,black,247800.0
N64 (Brown),Gaming Consoles,130.0,307.0,1174.0,Nintendo,8.25,163.0,12/30/2023,brown,152620.0
5200 (Brown),Gaming Consoles,49.99,302.0,1648.0,Atari,7.5,632.0,12/31/2023,brown,82383.52
K70 RGB MK.2 (Green),Keyboards,160.0,474.0,1078.0,Corsair,8.75,349.0,10/27/2022,green,172480.0
Star Wars Millennium Falcon (75192) (Gray),Toys,849.99,0.0,1509.0,LEGO,9.5,681.0,9/12/2025,gray,1282634.91
"Mi 9 (128GB, Red)",Smartphones,300.0,0.0,1112.0,Xiaomi,8.5,481.0,11/7/2021,red,333600.0
"Beats Flex (Wireless, Red)",Headphones,69.99,320.0,1044.0,Apple,8.3,422.0,4/22/2021,red,73069.56
"SoundSport Wireless (Wireless, Orange)",Headphones,129.0,205.0,1243.0,Bose,8.75,510.0,1/15/2020,orange,160347.0
"Yeezy Boost 350 V2 (Blue, EU 46)",Shoes,240.0,0.0,1091.0,Adidas,8.75,386.0,3/26/2023,blue,261840.0
"505 Regular Jeans (Yellow, M)",Clothing,59.99,282.0,1055.0,Levi's,8.75,308.0,1/24/2020,yellow,63289.450000000004
Baby Learning Table (Yellow),Toys,39.99,206.0,1292.0,Fisher-Price,8.75,550.0,8/7/2021,yellow,51667.08
MX Master 3 (White),Mice,99.99,427.0,1619.0,Logitech,9.25,731.0,3/14/2020,white,161883.81
Xbox One X (Red),Gaming Consoles,399.99,0.0,1680.0,Microsoft,8.5,435.0,6/4/2023,red,671983.2000000001
"5 (256GB, Brown)",Smartphones,499.0,3.0,802.0,OnePlus,8.75,137.0,8/10/2020,brown,400198.0
Baby-G BA110 (Red),Watches,120.0,319.0,627.0,Casio,8.5,588.0,5/18/2024,red,75240.0
Foodi Smoothie Bowl Maker (Orange),Kitchen,99.99,68.0,751.0,Ninja,8.5,105.0,1/2/2021,orange,75092.48999999999
"Condivo 20 Training Top (Blue, XXL)",Clothing,50.0,54.0,1144.0,Adidas,8.5,482.0,4/1/2022,blue,57200.0
Greyleigh Coffee Table (Gray),Furniture,320.0,0.0,1031.0,Wayfair,8.5,407.0,1/8/2021,gray,329920.0
"Linen Blend Shirt (Red, L)",Clothing,35.0,0.0,600.0,H&M,8.25,17.0,5/2/2025,red,21000.0
Jenga (Black),Toys,19.99,239.0,1225.0,Hasbro,8.75,488.0,7/27/2025,black,24487.749999999996
"Armour Fleece Pants (Black, XS)",Clothing,40.0,0.0,1118.0,Under Armour,8.7,389.0,12/29/2023,black,44720.0
Apex M800 (Green),Keyboards,150.0,269.0,1403.0,SteelSeries,9.25,530.0,11/18/2023,green,210450.0
Digital Media Keyboard 3000 (Gray),Keyboards,30.0,220.0,1083.0,Microsoft,8.5,416.0,5/4/2022,gray,32490.0
"Surface Go 3 (64GB, White)",Tablets,399.0,0.0,724.0,Microsoft,7.8,310.0,1/1/2024,white,288876.0
"Mi 11 (64GB, Orange)",Smartphones,399.0,273.0,1355.0,Xiaomi,8.6,694.0,2/26/2023,orange,540645.0
Mighty Mouse (Green),Mice,69.0,344.0,662.0,Apple,8.5,11.0,12/25/2020,green,45678.0
"Surface Pro 7 (64GB, White)",Tablets,749.0,0.0,1143.0,Microsoft,8.5,598.0,5/21/2024,white,856107.0
The Grind Control (Blue),Kitchen,329.95,63.0,1121.0,Breville,8.75,419.0,4/16/2025,blue,369873.95
"MacBook Pro 16 (2021) (1TB, Orange)",Laptops,2499.0,0.0,530.0,Apple,9.25,47.0,7/6/2022,orange,1324470.0
