"id","imdb_id","imdb_score","imdb_votes","tmdb_score","tmdb_popularity"
"tm917036",NA,NA,NA,7.6,6.921
"ts218277","tt10715172",7.2,1616,7.6,15.604
"ts315066","tt11829316",5.7,1289,7.5,14.702
"ts223659","tt11150912",7.2,6319,7.6,4.971
"ts219422","tt10826064",7.9,2459,8.4,9.96
"tm458127","tt9612680",7.7,1608,7.2,3.416
"ts225102","tt12850322",7.2,2381,8.3,16.785
"ts88336","tt9654080",6.3,1208,5.5,5.019
"ts102933","tt9486226",6.8,437,7.7,7.492
"tm454375","tt8750122",4.1,967,4.5,6.37
"tm838687","tt8510488",6.1,15216,6.5,12.279
"ts224072","tt8771910",7.3,11711,7.5,10.598
"ts254568","tt10506510",7,961,6.7,4.113
"tm848995","tt7736496",6.4,18374,6.65,28.329
"ts105192","tt9184592",6.5,968,7.6,8.926
"tm470560","tt8727582",7.1,4624,6.9,7.515
"ts272134",NA,NA,NA,8,8.514
"ts219895","tt10767748",5.9,9252,7.692,23.608
"tm883189","tt10061766",5.3,16943,6.4,11.808
"tm1127695","tt7937168",7.2,6400,7,10.223
"tm469400","tt10050766",7.7,1552,7.1,4.84
"tm670553","tt10329134",7.2,5938,8.2,9.885
"tm942240","tt11525022",6.8,4386,7.9,10.872
"tm839411","tt11559652",1.6,370,8.2,8.374
"ts226468","tt11269886",6,2732,6.9,54.788
"tm823355","tt7832848",5.6,3967,6.6,19.139
"ts110635","tt8403622",5.9,2996,7.7,17.252
"ts215718","tt12034342",NA,NA,8.2,21.834
"ts87224","tt8001250",6.2,2474,7.1,18.361
"ts192297","tt10087694",5.2,83,10,0.832
"tm857187","tt11861072",7.3,2967,6.8,4.265
"ts224198",NA,NA,NA,7.8,10.021
"tm814671","tt9419834",4.4,21578,5.5,18.658
"ts87372","tt9826314",6,627,7,10.92
"ts93981","tt8655736",7.8,3264,7.6,31.761
"ts103209","tt10376904",6.3,1055,7.4,7.419
"ts218564","tt10681670",6.7,1066,8,1.067
"tm472411","tt9169764",6.6,1146,7,6.234
"tm826368","tt9664078",5.8,7004,6.1,7.334
"tm824559","tt10883004",6.7,7525,6.4,8.238
"tm376739","tt6435258",7.4,736,7.9,2.099
"ts108593","tt8680902",5.2,717,6.7,7.614
"ts223948","tt11561206",2.5,3333,3.2,2.106
"ts223456","tt11497904",6.3,2762,6.9,6.633
"tm814644","tt9898858",5.1,13535,5.5,11.17
"tm458326","tt5848416",6.4,2407,7.071,14.069
"tm449594","tt9095526",6.7,1066,6.6,7.102
"ts268551",NA,NA,NA,7.947,30.148
"ts226617","tt11958922",8,2622,7.4,3.368
"tm454824","tt10525672",7.1,5946,7.9,13.837
"ts220248",NA,NA,NA,7.5,6.122
"ts270439","tt13563634",5.6,526,6.8,1.467
"tm853113","tt12692980",6.1,16,2,1.21
"tm885805","tt10933680",5.8,4347,6.1,15.007
"ts91087","tt10192576",7.9,2601,8.4,14.852
"ts90645","tt8478108",6.7,571,7,5.835
"ts236033",NA,NA,NA,7.1,2.924
"tm453994","tt8230872",6.9,757,7.3,3.842
"ts220552","tt10895604",6,90,NA,1.781
"ts254737",NA,NA,NA,8.9,4.32
"ts104483","tt9310372",6.5,3887,6.6,7.08
"ts106015","tt9058134",8,4869,8.3,85.14
"ts107963","tt8784324",6.8,978,NA,NA
"ts218803","tt15515386",NA,NA,7.9,2.191
"tm458328","tt8130968",7.8,27539,7.4,10.588
"tm838869",NA,NA,NA,6.8,3.406
"tm470836","tt9856280",7.8,1979,7.5,5.053
"tm840438","tt11163014",7.7,1845,7.4,1.696
"ts225860",NA,NA,NA,7,10.702
"ts89231","tt10044952",6.6,2606,6.7,3.864
"tm495609","tt7360648",7,7402,6.3,3.286
"ts225162","tt13705052",NA,NA,7.6,3.115
"ts105645","tt9169602",5.3,1716,5.6,1.408
"tm833638","tt10589914",6.3,2522,6.5,13.715
"ts288353","tt11542920",6.5,2128,6.7,7.159
"ts110637","tt8403570",6.4,1452,7.5,8.205
"tm453903","tt6704898",6.6,4780,7.4,10.823
"tm461829","tt9815714",4.8,3250,5.4,16.86
"tm446581","tt6016744",7.3,14758,7.8,6.333
"tm831873","tt10915060",6.7,3973,6.4,10.408
"ts90063","tt10265158",8,2191,8.4,29.769
"tm868777","tt11100856",5.6,17352,6.5,12.174
"tm483997","tt9784456",5.7,31123,7.793,57.949
"tm838876","tt6843446",3.4,690,3.9,4.658
"ts225718","tt13044528",6.6,5598,6.9,8.472
"ts222609","tt12263402",NA,NA,7.3,6.901
"tm819054","tt10551904",5.8,1425,5.9,7.182
"ts236388","tt9581778",7.4,719,8.7,1.33
"ts216474","tt10549212",7.2,3151,7.5,7.175
"ts86927","tt9466990",7.6,3252,8.419,22.161
"tm915043","tt8145202",5.1,5866,6.2,12.194
"ts187443","tt10147520",6.6,4134,7,17.311
"tm827304","tt10755644",5.6,311,7.2,9.62
"tm954303","tt13167556",2.8,387,4.8,4.509
"ts217356","tt10651790",5.4,8998,6.6,7.04
"ts220983",NA,NA,NA,7.7,10.914
"tm917846","tt11273976",NA,NA,6.8,2.815
"ts213544","tt10406128",8.1,2060,8.333,24.761
"ts251061","tt14994658",7.7,93,9.5,16.041
"tm467467","tt10147546",7.5,7085,8.2,10.614
"ts312044","tt18554728",8.3,30,9.7,7.501
"ts221174","tt10932166",6.3,95,7.2,1.375
"tm467848","tt9760504",6.1,3338,6.7,19.73
"tm917974","tt11656172",3.3,19750,5.1,13.322
"tm848443","tt10991188",5,3206,6,2.038
"ts223895","tt11804034",7.9,1639,8.1,27.87
"tm917822","tt11697484",3.8,8590,5.5,12.089
"ts269501","tt13570366",7.6,1230,7.6,7.752
"ts269442","tt13487106",8.5,1027,7.7,3.714
"tm889018","tt10728764",6.5,4148,6.9,12.69
"tm843768","tt11318624",7.4,3532,7.1,5.581
"tm846166","tt11276598",3.7,2754,5.9,65.129
"tm819107","tt10575038",7.5,5161,7.4,4.989
"tm886086","tt7221772",5.3,2270,6.6,12.92
"tm847629","tt11497544",7.3,1502,7.7,3.26
"ts89048","tt8995604",7.5,2246,8.3,25.264
"ts88937","tt9817236",6.5,969,6.5,1.143
"ts82739","tt7785420",6.3,879,6.8,7.418
"ts251615","tt12759384",6.4,1068,6.7,3.075
"ts89832","tt10055734",7.1,2324,8.3,15.15
"ts216493","tt10477528",7.7,6147,7.5,252.688
"tm375446","tt6527456",5.1,2315,5.4,18.974
"tm881859","tt3260524",7.8,4409,7.4,12.806
"ts217891","tt6908976",4.5,1846,7.337,82.799
"tm986700","tt13723064",5.8,6299,5.9,9.518
"tm674099","tt10287954",7,20555,7.1,12.682
"tm434830","tt6365796",7.4,2194,7.6,4.171
"ts254982",NA,NA,NA,10,1.504
"tm473601",NA,NA,NA,5.4,8.664
"tm475162",NA,NA,NA,5.3,3.54
"ts88841","tt12879522",6.4,1195,7.8,10.551
"ts104840","tt9184970",7.5,2658,7.1,3.678
"tm814734","tt8613876",4.9,6008,5.3,13.895
"tm912373","tt12588160",7.2,2872,7.2,5.264
"tm916997","tt10276470",6.1,13242,7.7,14.953
"tm465408","tt7358154",5.5,633,5.8,2.604
"tm826473",NA,NA,NA,7.639,8.081
"tm932595","tt4844150",5.4,4172,6.2,39.595
"tm454156","tt6869362",6.2,3194,6.3,5.414
"ts221365",NA,NA,NA,6.6,6.569
"tm889679","tt8523028",5.4,1436,6.3,10.847
"ts251560","tt12850262",7.3,1539,7.8,5.02
"tm502151","tt8296660",5.3,1251,5.7,7.463
"ts223242","tt12525622",7.1,907,8.1,4.721
"ts237773",NA,NA,NA,6.9,22.426
"ts268099","tt13783758",6.5,80,4.3,4.271
"tm927286","tt12987838",6.8,456,7.6,19.659
"tm881162","tt11905462",7.6,10861,7.7,11.88
"tm319139","tt6836936",5,19610,6.1,7.256
"tm461159","tt6772524",5.8,3281,6.7,17.173
"tm305433","tt6172460",6.9,3865,6.5,10.256
"ts314529",NA,NA,NA,NA,0.6
"tm980097","tt12780384",2.7,583,3.4,6.491
"ts237488",NA,NA,NA,7.9,10.301
"tm485801","tt9695258",4.3,1122,5.3,6.736
"tm978401",NA,NA,NA,6.7,7.95
"ts253722","tt12923734",6.4,399,8.5,2.441
"ts268890","tt13394544",7.6,2372,7.763,18.949
"tm835869","tt10767720",5.6,NA,6.543,21.561
"ts114080","tt7943036",6.2,1020,6.6,13.245
"ts219049",NA,NA,NA,9,1.966
"ts251512","tt12754910",7.4,1112,7,9.729
"ts90356","tt10686814",7.4,706,7.1,9.3
"ts222325","tt11229002",7.8,538,8.7,1.813
"ts89291","tt10677432",6.8,1303,6.3,3.965
"ts225544","tt11822998",8.1,11276,7.5,9.821
"tm836662","tt8116640",5.9,2913,6.8,9.409
"ts251618","tt12759334",5,1241,6.9,6.667
"ts85451","tt8987918",7.1,513,6.9,3.804
"tm457856","tt9046564",7.2,2269,6.9,3.611
"ts226403","tt9581782",6.8,785,7.3,2.586
"ts90902","tt10253244",7.8,1405,8.4,24.844
"tm464435","tt10050782",7.1,1345,6.9,2.882
"ts224891","tt16391360",NA,NA,7.2,5.149
"ts218176","tt10726356",6.3,2426,7.5,8.046
"ts222380","tt8905964",7.5,1356,8.6,7.195
"ts236653","tt12176398",6.6,351,10,1.517
"ts252166","tt12560270",6.6,620,6.4,8.209
"ts245653",NA,NA,NA,7.6,12.778
"tm823488","tt10655608",7,577,7,3.314
"tm816992","tt10508838",6.1,4160,6.7,14.66
"ts225669",NA,NA,NA,7.2,16.589
"ts255809","tt13244092",7,2463,7.5,33.319
"ts237208","tt12200714",7.4,1206,6.9,3.011
"ts88271","tt9708598",7.6,603,8.3,7.066
"ts256853","tt10732794",8.2,1135,9,17.297
"ts87320","tt9747016",7.6,697,9,6.936
"tm854278",NA,NA,NA,5.863,10.026
"tm467804",NA,NA,NA,5.2,1.537
"ts225410","tt11996042",NA,NA,8.5,9.733
"tm451502","tt6280858",2.6,411,4.2,4.14
"tm884369","tt12004838",8.6,1445,8.9,3.016
"tm454096","tt9271164",4.6,3165,5.3,14.846
"tm850454","tt11177308",7.2,866,6.1,4.955
"ts251272","tt12588326",5.8,413,8,1.408
"tm814150","tt10345590",5.8,5194,6.2,125.201
"ts90980","tt10186846",7.4,2922,6.9,3.208
"ts185885","tt10244612",6.8,2177,7,6.856
"tm864480","tt5827790",6.1,6769,6.1,8.534
"ts227412","tt11983342",8.1,572,8.8,3.911
"ts221366",NA,NA,NA,7.1,7.258
"ts91741","tt9731254",6.8,1249,6.8,5.236
"tm518467","tt7080422",5.6,1597,7.3,14.144
"ts254293","tt12938472",7.1,1207,6.2,9.677
"tm844250","tt9537292",7.3,17029,6.8,9.691
"tm816593","tt10516390",5.8,2198,6,4.051
"ts251119","tt12656690",6.5,25,6.3,2.137
"ts237111","tt12146940",6.8,934,7.2,4.813
"ts233530","tt11718294",6.9,739,7,1.889
"tm366245","tt6593054",3.1,7671,5.4,19.937
"tm948100","tt13130532",4.9,358,5,1.021
"tm857399","tt11810418",6.8,1934,7,2.864
"ts237014",NA,NA,NA,7.5,12.245
"tm941382","tt13428402",7.5,3791,7.6,17.83
"tm571805","tt4180560",6.1,11275,6.2,9.31
"tm931330","tt13058290",7.3,6427,8.4,10.809
"ts351349","tt12742136",7.8,1313,7.2,8.231
"tm981863","tt13495586",2.6,71,NA,5.376
"tm932201",NA,NA,NA,8.2,2.206
"ts314647",NA,NA,NA,NA,NA
"tm494731","tt8976710",4.4,8528,6.3,27.608
"tm470378","tt9046574",7,2748,6.9,9.663
"tm1081074","tt8202262",6.7,719,6.8,2.418
"ts105601","tt9165404",7.5,289,8,6.453
"ts269844","tt13206988",8.1,6710,8.1,1.4
"ts101874","tt9641192",7.2,2523,6.8,8.869
"ts89656","tt10628250",7.3,237,8.2,8.369
"tm452962","tt7967412",6.6,7625,6.7,10.68
"ts267956",NA,NA,NA,7.9,8.766
"ts217389","tt10655506",6.7,1760,9,8.408
"ts236332","tt12027008",3.9,1483,5.9,10.16
"tm898169",NA,NA,NA,7.8,10.718
"ts85510","tt9278032",7.6,1600,8.2,4.572
"ts187386","tt10268080",6.4,175,9.2,5.31
"tm894619","tt10714856",6.3,10967,7.7,18.004
"tm458893","tt7200946",4.8,8895,5.7,20.224
"tm897170","tt8246392",5.6,2766,5.8,12.402
"ts254767","tt13005714",7.3,1158,7.6,4.924
"tm449590","tt9257484",4.6,8629,5.2,14.704
"tm884581","tt10329566",6,2687,7.8,15.16
"ts104168","tt9281190",6.8,1872,7.4,36.514
"ts221363","tt10986056",7.6,5209,7.1,6.928
"ts222049","tt10948316",7.6,2152,7.5,2.1
"tm898262","tt9916362",6.4,4754,6.752,7.981
"tm462611","tt6736198",5.9,2370,6.8,9.653
"tm844513","tt11321572",7,630,7.8,2.772
"tm854876","tt11154906",6.1,2734,7,12.019
"ts237071","tt12079236",6.8,453,7,6.072
"tm987599","tt13649688",5.4,632,5.9,5.473
"tm462778","tt9817258",7.3,2325,6.9,4.353
"tm890660","tt11127690",5.7,12396,6.1,11.497
"tm421560","tt8599746",5.9,1412,6.5,6.772
"tm857397","tt11829302",6.9,1854,7.2,5.826
"tm472766","tt9213932",6.1,1543,6.7,9.57
"tm460360","tt8242160",5.9,3268,5.8,7.463
"tm973536","tt13433082",6,3422,7,5.211
"ts191121","tt10241238",5.6,2487,6.8,11.161
"ts213232","tt10370956",5.9,783,6.2,0.706
"tm462660","tt9799992",6.4,1783,6.3,11.895
"ts251378","tt12723962",7.4,782,7.4,1.858
"ts218890","tt11418344",6,591,7.7,6.905
"ts268592","tt11916718",6,175,NA,1.112
"ts216593",NA,NA,NA,7.9,2.929
"ts241460",NA,NA,NA,8.3,1.835
"ts88552","tt9654086",6.7,641,9.1,26.206
"ts87361","tt11272424",6.2,632,8.3,1.4
"ts296153","tt10380934",6.7,1211,7.8,11.279
"tm946604","tt13279528",5.9,1808,6,4.668
"tm514257","tt7304802",6.3,8876,6.6,11.988
"tm933826","tt10230414",6.8,7505,7,2.765
"tm835432","tt10978398",5.6,3532,6.217,27.138
"tm933447","tt11860624",7.1,1255,7.7,2.023
"ts224164",NA,NA,NA,7.4,10.309
"tm1147120",NA,NA,NA,4.8,4.216
"tm453098","tt7299298",6.2,3947,6.6,12.74
"ts270465","tt13731400",7.8,1526,7.6,1.775
"tm886283","tt6834916",5,3493,5.6,10.179
"ts214192","tt10367818",5.1,221,4,105.774
"tm920096","tt10395748",5.5,168,1,1.785
"ts250871","tt12588416",7.2,1671,7,5.588
"ts252141","tt12765530",6.1,299,6.6,9.927
"ts87488","tt9098432",5.4,993,7.7,12.306
"ts222606","tt11377920",7.6,176,9.1,5.171
"tm475501","tt9169592",7.2,1842,6.8,3.26
"tm464888","tt1275863",6.8,16075,6.1,3.983
"tm880059","tt3993886",5.9,3752,6.2,7.586
"ts216744","tt10589932",7.7,26,NA,NA
"ts251783",NA,NA,NA,9.3,3.324
"tm933639","tt10798660",5.3,183,7.1,22.103
"tm675171","tt10289996",7.4,1363,6.8,3.454
"ts314648","tt12748032",7.1,158,5.3,9.73
"ts214579","tt10380814",6.9,71,9,5.127
"ts270742","tt14017966",7.8,67,8.5,2.067
"ts228502","tt11092086",4.9,923,8,1.96
"tm455410","tt8749922",4.9,875,6.6,6.649
"ts214462","tt10348700",6.5,178,10,3.778
"ts104485","tt9310400",6.2,1279,7.2,14.772
"ts214280","tt10367990",6.4,1121,7.1,33.416
"tm450673","tt7427356",5.6,5859,5.4,9.83
"tm855827","tt11474156",6.1,4212,6.1,4.737
"tm1108868","tt14064260",3.1,32,3.7,1.43
"tm812781","tt10438648",6.7,1956,6.8,2.821
"ts88133","tt9886950",7.2,1466,7.8,14.059
"tm857921","tt11474480",NA,NA,7,2.628
"tm494531","tt8988832",7.2,3940,7.3,7.786
"ts89361","tt9731266",5.3,568,7.5,9.044
"ts268758","tt12719250",5.5,3712,6.8,3.402
"tm912400","tt12588432",6.6,1519,6.1,3.128
"tm465513","tt9887580",3.5,615,6.7,12.219
"tm944331","tt13276386",6.4,2049,8.2,10.122
"ts236769","tt12189310",7.6,2254,7.4,5.929
"tm823302","tt8217188",6.8,541,6.8,2.977
"tm496648","tt8783532",6.5,2592,7,11.031
"tm430106","tt8900434",7.1,1887,7.5,4.752
"ts225379",NA,NA,NA,8.6,7.633
"ts224794",NA,NA,NA,8.3,15.021
"ts306187","tt9153270",6.4,2632,8.6,18.784
"ts236182","tt10930958",5.1,1966,5.2,2.033
"ts231260","tt11465292",6.8,19,NA,NA
"ts188840","tt10106108",7.1,1607,6.9,9.498
"ts268648","tt13486136",6.9,409,5.5,2.634
"tm817542","tt10556746",8.2,92,8,2.275
"tm918043","tt12567088",7.3,17570,7.2,4.929
"tm454861","tt9647980",7.2,105,6.6,2.152
"tm450698","tt9239888",6.2,6237,6.2,12.973
"ts103935","tt9327242",7.3,760,7.6,28.05
"tm889629","tt7562334",5.7,1538,6.3,13.497
"tm895839","tt10941528",5.5,2463,6.2,13.561
"ts89696","tt8027624",6.9,333,7.7,3.965
"ts190452","tt10064124",7.1,2344,7.1,14.787
"ts215869","tt10521644",5.6,384,8,1.128
"ts90280","tt9046782",5.8,701,6.6,8.38
"tm474548","tt9032888",5.7,2951,6,8.029
"tm946718","tt13345636",6.4,913,6,1.489
"ts100354","tt9852660",7.9,744,8.3,3.878
"ts88471","tt8001788",7.8,3483,7.2,10.758
"tm466255","tt10009796",6.5,4506,6.7,6.514
"tm832903","tt10731748",5.1,2603,6.3,11.49
"tm450832","tt7511008",4.6,2242,5.2,12.684
"tm450462","tt8959820",7.3,9778,7.1,6.578
"tm882887","tt12027020",7.2,1820,7.1,7.016
"ts225647",NA,NA,NA,8.8,3.974
"ts86928","tt9266592",8,938,8.7,6.289
"tm847678",NA,NA,NA,5.4,3.275
"tm960414","tt13055780",5.8,9831,6.4,11.246
"ts90640","tt10312958",8.2,32,10,1.771
"tm945168","tt13150630",7.2,6326,7.4,12.143
"tm889200",NA,NA,NA,6.9,8.383
"ts84639","tt9522354",5.9,612,7,4.35
"ts251094","tt12580168",6.2,3085,8.8,3.863
"tm466954","tt9562694",2.6,3527,4.1,18.55
"tm857805",NA,NA,NA,6.5,35.119
"ts86940","tt8685446",6.5,450,6.7,3.703
"ts89315","tt8009602",6.7,2832,5.4,1.672
"tm848663",NA,NA,NA,5.2,4.35
"ts256898",NA,NA,NA,6.1,2.008
"tm413558","tt6342440",6.8,935,7,3.37
"tm827168","tt10682000",NA,NA,6.3,3.063
"ts87698","tt9584024",7.8,427,8.8,2.183
"tm679284","tt10060094",5.5,17862,6.5,15.628
"tm925858","tt9660688",5.6,1572,6,6.955
"tm972010","tt14288764",3.1,383,6,8.015
"tm483420","tt9824012",6.9,447,7.1,2.938
"ts91034","tt9337588",4.9,8906,7,2.799
"tm821164","tt10662450",2.6,1647,5.7,4.75
"tm514494","tt7304824",6.2,6391,6.5,18.674
"ts87489","tt9426194",6.9,1254,7.1,1.353
"tm825102","tt10746342",8.3,1723,7.8,10.121
"ts217045","tt10619444",6.9,539,7.9,7.629
"ts235979","tt12079212",7.3,1408,7.5,3.275
"ts88169","tt9537306",6.7,784,7.5,8.09
"ts256297","tt13317376",5.8,161,9,5.671
"tm932609","tt10914452",4.8,4203,5.4,31.54
"tm447755","tt8211214",5.1,704,6.8,9.121
"tm448767","tt9358052",7.2,12496,7.4,8.876
"tm462277","tt8550208",6.6,5773,6.5,5.086
"ts253549",NA,NA,NA,10,2.184
"ts252661","tt12875794",6.4,394,6.7,11.722
"tm970327","tt12553430",7.3,31,NA,NA
"tm814894","tt10511826",6.8,542,6.7,2.838
"ts256606","tt13363298",7.4,2083,7.1,6.71
"tm843276","tt11254858",6.5,816,7.9,10.489
"tm949267","tt13353486",6.4,928,7.6,5.006
"tm919106","tt10851618",8.1,1683,8.2,9.54
"tm850862",NA,NA,NA,7.2,3.684
"tm494847","tt8983180",6.2,4382,6.5,4.416
"ts254817","tt12939836",7.3,1394,7.6,6.559
"ts215166","tt10448486",6.4,384,6.8,3.322
"tm931436","tt10804786",4.3,NA,6.3,10.589
"tm943718","tt13236566",5.8,11444,6.5,8.102
"ts251621","tt12753698",7.1,2532,8,3.723
"tm837690","tt9343754",7.2,1586,8,2.007
"tm484989","tt4008566",4.6,3738,4.8,15.659
"ts216513","tt10540562",6.4,902,7.2,10.053
"tm879609","tt11921004",6.7,791,6.5,5.305
"tm897418","tt7600716",5.9,1052,6.2,5.874
"tm863890","tt9806336",5.9,5029,6.7,10.793
"tm844497",NA,NA,NA,7.6,6.163
"tm420181","tt6193522",6.9,720,7.7,2.957
"tm847623","tt7983744",3.3,380,4.8,3.373
"tm925218","tt10097484",5.2,417,4.8,4.601
"ts188991","tt10311932",6.3,4841,7.3,9.426
"ts90511","tt10242266",7.3,865,7.3,11.376
"ts237239",NA,NA,NA,7.4,34.554
"tm977464","tt13192640",6.7,70,10,1.841
"ts191285","tt10097916",7.6,216,9.2,3.97
"tm946360","tt8722624",6.1,847,6.4,5.788
"tm858416",NA,NA,NA,6.7,5.475
"tm984935","tt13583120",7.5,316,7.7,1.628
"tm917325","tt12599350",5,181,8,15.106
"tm838954","tt11194492",6.3,476,5.4,2.33
"tm675154","tt10305616",5.8,1066,5.3,1.644
"ts91125",NA,NA,NA,8.5,6.992
"tm844662","tt11248800",7.4,3224,7,3.464
"tm918853","tt3155342",6.5,4388,6.8,7.402
"ts216698",NA,NA,NA,10,1.96
"tm460815","tt8908002",6.3,11345,6.1,7.384
"ts90466","tt10282734",5.7,6,8.3,1.541
"tm856424","tt11199356",6.5,4028,6.6,2.2
"tm470252","tt10308686",6.2,851,7.4,5.267
"tm919082","tt12759408",6.2,181,6.7,14.626
"tm843938","tt10816484",6.9,3791,7.5,10.49
"ts226410","tt11541444",7.9,629,8.3,8.864
"tm455161","tt8176040",5.2,5615,7.1,4.63
"tm869307","tt11133472",8.2,7,NA,0.659
"tm452440","tt8716800",4.5,1061,6.5,15.803
"tm849407","tt9806322",6.4,8309,6.9,11.061
"ts223690",NA,NA,NA,10,4.541
"tm898759",NA,NA,NA,5.8,20.151
"tm831934","tt10912990",5.4,49,NA,1.898
"tm465427","tt7594584",5,2065,6.3,9.293
"tm851346","tt11568878",6.5,576,5.3,2.368
"tm834230",NA,NA,NA,5.3,15.923
"tm475339","tt8530978",6.3,5219,6.8,12.175
"tm892081","tt12327104",6.1,2535,6.3,2.704
"ts78324","tt5621544",5.5,1015,4.5,7.955
"tm954543","tt9735976",5.3,804,5.2,2.616
"tm975398","tt13446424",4.8,1373,4.5,6.882
"ts113748","tt8009622",6.6,682,6.6,3.485
"tm948916","tt9654108",5.4,3787,5.6,6.883
"ts222625","tt11152058",7.9,387,9.2,16.225
"ts90508","tt9196244",4.3,717,5.6,3.863
"ts221041","tt11281912",4.9,21,9.3,2.737
"ts223084","tt10895588",5.5,371,6.6,3.301
"ts269157","tt13540900",7,2327,7.3,2.939
"tm897771",NA,NA,NA,7.5,4.016
"tm910999","tt12481806",5.1,544,6.6,48.067
"ts101503","tt9717424",4.1,347,8.2,9.46
"tm830833","tt10847138",4.5,1993,5.6,3.819
"tm819497","tt10556130",3.8,543,5.5,6.306
"tm836674","tt10540242",4.8,2327,6.7,15.911
"ts269740","tt13492362",6,503,10,2.344
"tm373452","tt8042292",7.7,6851,6.8,5.585
"tm982100","tt13615386",6.3,2591,8.4,23.124
"ts90789","tt10243628",7,1176,7.6,1.976
"tm945825","tt13292206",2.3,366,5.3,12.656
"tm885669","tt11057644",6,29538,6.6,44.178
"tm945435","tt13150606",6.5,141,10,4.123
"tm474061","tt9228950",4.9,1277,6.4,12.447
"tm837843","tt11052346",6.6,174,5.6,4.07
"tm840761",NA,NA,NA,6.9,21.463
"tm856593","tt11810424",7,1973,7.2,3.936
"tm948607","tt13318052",5.8,5373,6.3,8.396
"tm351938","tt4725842",3.9,3272,4.3,11.913
"tm470597","tt9567112",7,554,6.8,2.112
"tm426630","tt6078866",7.1,2788,6.9,2.862
"tm483602","tt9877170",6.5,10490,7.4,4.904
"tm886214","tt10230426",4.2,19484,6.4,5.325
"tm919903","tt12792598",5.6,937,6.2,3.58
"tm835305",NA,NA,NA,7.9,7.111
"tm455981","tt9663460",8.6,591,7.7,1.489
"tm836638","tt9646240",5.8,2547,7.2,5.813
"ts59542",NA,NA,NA,7.2,9.917
"ts105589","tt9165434",7.6,78,8.2,3.171
"tm847008","tt8477336",6.5,321,7,3.042
"ts222438",NA,NA,NA,8.1,17.526
"tm452929","tt9100028",4.8,1260,4.6,4.751
"tm845532","tt11378264",7.2,3312,7.5,7.262
"tm818786","tt5603212",4.9,1008,5.8,4.112
"tm834715","tt10370116",8.4,3143,8.3,1.938
"tm830795","tt11316824",7.2,2245,6.8,4.183
"tm450095","tt6156138",7.4,2713,7.4,6.572
"tm833382","tt12285116",5.8,834,6,1.779
"ts222802","tt11261994",7.4,280,7.4,6.064
"tm477006","tt9109976",6.2,4153,4.6,3.872
"ts243256","tt12313074",5.7,664,6.8,12.324
"ts250803","tt12540060",7.7,531,7.7,1.323
"tm825952","tt10687642",6.5,815,6.1,1.823
"tm863992","tt11564588",6.8,215,6.9,4.58
"ts112733","tt8069036",6.8,13005,7.4,4.509
"ts90095","tt10751504",3.4,10097,6.5,4.756
"tm466832","tt10127562",6.5,2831,6.8,13.817
"tm845020","tt11313076",6,951,6.4,0.761
"tm871330","tt11247064",4.6,521,6.5,7.344
"tm458418","tt10763618",7.1,4102,7.9,31.093
"tm817087","tt9850370",6.5,1548,7.1,8.19
"tm461827","tt8976832",5.3,2487,5,9.328
"tm947555","tt12882062",5.5,1726,5.3,3.177
"tm372035","tt7920024",4.6,1425,4.3,7.113
"ts250920","tt12429046",7,855,6.4,2.907
"tm819016","tt10577906",6.7,279,6.1,3.686
"tm838765","tt10006006",5.4,6764,6.4,15.638
"tm818588","tt9809140",5.2,1290,6.1,12.438
"tm811971","tt10484298",7.7,2350,8.1,4.98
"ts112667","tt8115702",7.9,242,8.7,7.048
"tm845850","tt10946934",6.5,1447,8.2,16.945
"ts104507","tt9314996",6.7,699,7.1,3.771
"tm884616","tt10035478",6.4,325,6.8,2.508
"tm850822","tt11488724",6.8,997,6.2,1.835
"tm931158","tt9309756",7.8,202,7.4,2.187
"ts223062",NA,NA,NA,7,1.473
"tm898180",NA,NA,NA,7.8,2.015
"tm677746","tt8435324",6.2,608,6.7,5.39
"tm452867","tt7738048",6.3,2193,6,10.819
"ts222803","tt11168104",7.3,1124,7.1,3.572
"tm464527","tt9046568",7,1400,7,1.698
"tm458721","tt9770590",5.4,3872,6.2,5.334
"tm492043","tt9172840",5.8,2856,6.7,1.56
"tm881891","tt11987296",5.9,1789,6.5,2.862
"tm929630","tt10768194",5.3,1123,5.8,3.965
"tm935993","tt12899858",7.1,1625,7.5,8.326
"tm901947","tt12397078",7.2,2330,7.8,8.954
"ts88821","tt10327440",7.2,601,7.9,10.936
"ts89336","tt8115672",6.7,154,8.5,3.312
"ts250800","tt12825380",NA,NA,7.1,27.118
"ts223078",NA,NA,NA,7.1,1.972
"tm843944",NA,NA,NA,6.4,3.067
"tm850730",NA,NA,NA,6.9,10.695
"ts87680","tt9587732",5.9,965,6.2,20.807
"ts89331","tt10027946",6.7,818,6.3,8.368
"tm976632","tt17081346",3,6075,4.4,2.121
"tm469025","tt10128616",7,231,8.6,13.43
"tm857873",NA,NA,NA,4.8,3.273
"tm890591",NA,NA,NA,6.8,9.023
"tm921416","tt10230422",5.8,5628,5.8,3.481
